name,category,latitude,longitude,distance_from_center_km
Monument à l'Amiral de Grasse,historic,48.8598679,2.2878172,0.5219994847136356
N/A,amenity,48.8547659,2.2951821,0.39176216344126985
N/A,amenity,48.8591683,2.2976961,0.255316507197953
N/A,amenity,48.8588304,2.2966014,0.166699098889207
N/A,amenity,48.8594852,2.2971939,0.2400517607938819
N/A,amenity,48.8560084,2.2929882,0.27387627864422176
N/A,amenity,48.8587511,2.2964928,0.15605776541112498
N/A,amenity,48.8598368,2.296808,0.2437594511222985
N/A,amenity,48.8599691,2.2965958,0.24446871936017017
N/A,amenity,48.8563355,2.2927305,0.2503408491815914
N/A,amenity,48.8587904,2.2965455,0.16123321192301399
N/A,amenity,48.8598318,2.296611,0.2335335987772562
N/A,amenity,48.8602005,2.29765,0.3161939039679077
Fiorentina,amenity,48.8542212,2.2894172,0.5838416848644213
N/A,amenity,48.8565747,2.296499,0.23796072863737272
N/A,amenity,48.8547606,2.2898648,0.5168748143691754
Takumi Flavours,shop,48.8548588,2.2898074,0.5115298198620987
Tabac Eiffel,shop,48.8595435,2.2969418,0.22905052272850304
N/A,amenity,48.8573363,2.290924,0.28183282951513294
N/A,amenity,48.8573419,2.2909106,0.28252308330034226
Guichet Transilien,amenity,48.8549974,2.2891169,0.5363850863422025
N/A,amenity,48.8549753,2.2891011,0.5389024612600534
N/A,amenity,48.8573411,2.2908202,0.28874983405223087
Guichet Transilien,amenity,48.8573201,2.2909388,0.28148572724987553
N/A,amenity,48.860438,2.2986931,0.39154846102514673
Musée du Quai Branly - Jacques-Chirac,amenity,48.8605128,2.2975301,0.3349410637631155
N/A,amenity,48.8561315,2.2970678,0.30250903802921886
N/A,amenity,48.8560793,2.2970444,0.3060219895881855
N/A,amenity,48.8563173,2.2970104,0.28388040728635816
N/A,amenity,48.8558654,2.2970364,0.32485888118232564
N/A,amenity,48.8560126,2.2970344,0.3114940867649631
N/A,amenity,48.8558908,2.2970307,0.3223064345488019
N/A,amenity,48.8559469,2.2970257,0.31701247521780956
N/A,tourism,48.8606165,2.2978393,0.35874608916847434
Librairie du Musée,shop,48.8603201,2.297474,0.31637610379887454
N/A,tourism,48.8604887,2.2977617,0.3445201711876452
N/A,tourism,48.8613739,2.297611,0.4147437990177254
N/A,shop,48.8607763,2.2969352,0.3320015605112533
N/A,tourism,48.8612254,2.2978868,0.41291010672793566
The American Library in Paris,amenity,48.8588694,2.2990589,0.3412809321451096
N/A,amenity,48.8597696,2.2954693,0.18231661696372192
N/A,amenity,48.8598618,2.2953319,0.18829670329632645
N/A,amenity,48.8599492,2.2951951,0.19465136322722307
N/A,amenity,48.8599346,2.2952186,0.1935471058244737
N/A,amenity,48.8599161,2.2952487,0.1921874516763477
N/A,amenity,48.8599011,2.2952715,0.19107802043037142
N/A,amenity,48.8598786,2.2953077,0.18950274981547613
N/A,amenity,48.8595629,2.2949906,0.14929697394564406
N/A,amenity,48.8596119,2.2949014,0.15320127929773664
N/A,amenity,48.859199,2.295416,0.12417111216927518
N/A,amenity,48.8592012,2.2954502,0.12574998704707957
N/A,amenity,48.8591908,2.2954992,0.12683165652014647
N/A,amenity,48.8591767,2.2955277,0.12678696154983185
N/A,amenity,48.8591546,2.2955565,0.1261064900592915
N/A,amenity,48.8591324,2.2955679,0.12469160491851049
N/A,amenity,48.85972,2.2957221,0.18546937708299818
N/A,amenity,48.8593618,2.29628,0.17906480124917068
N/A,amenity,48.8591981,2.2965325,0.1819775334037405
N/A,amenity,48.8591445,2.296614,0.1836481560228955
N/A,amenity,48.8590869,2.2967065,0.18616846696528563
N/A,amenity,48.8593527,2.2961178,0.16985523691996005
N/A,amenity,48.8592918,2.2962217,0.170640483976594
N/A,amenity,48.8595014,2.2958791,0.17115271068937862
N/A,amenity,48.8594868,2.2959159,0.171467609345028
N/A,amenity,48.8594679,2.2959454,0.17113245292798537
N/A,amenity,48.8594061,2.2956081,0.15116776979463475
N/A,amenity,48.8593549,2.2957087,0.15062166266343222
N/A,amenity,48.8592062,2.2959474,0.14948325650334637
N/A,amenity,48.8592535,2.2958804,0.1498675607617749
N/A,amenity,48.8591286,2.2958187,0.1367020119157533
N/A,amenity,48.8588723,2.2961781,0.14067655094934556
N/A,amenity,48.859006,2.2961151,0.1446353299319824
N/A,amenity,48.8570452,2.2945624,0.1351592167887357
N/A,amenity,48.8570447,2.294599,0.13533148565261652
N/A,amenity,48.8565989,2.2959099,0.21169368739094216
N/A,amenity,48.8565645,2.2959166,0.21527667941972067
N/A,amenity,48.8561006,2.2959582,0.26287343110555494
N/A,amenity,48.8561851,2.2959887,0.25526756050253335
N/A,amenity,48.8563009,2.2960232,0.24483466265143183
N/A,amenity,48.8562777,2.2961573,0.2517350736133777
N/A,amenity,48.8556389,2.2963833,0.32255770948359336
N/A,amenity,48.8556689,2.2963377,0.3181137844556232
N/A,amenity,48.8557218,2.2962586,0.31033780177770803
N/A,amenity,48.8557659,2.2961862,0.30368173367051926
N/A,amenity,48.8559455,2.2960534,0.28147253141495954
N/A,amenity,48.8560192,2.2960769,0.2747198499299243
N/A,amenity,48.8561489,2.2961137,0.2629122431713385
N/A,amenity,48.8560809,2.296093,0.2690227983511156
N/A,amenity,48.8578677,2.2956527,0.0951283258591599
N/A,amenity,48.8574685,2.2972021,0.21689380126755006
N/A,amenity,48.8576974,2.2972956,0.2144233360195104
N/A,amenity,48.8576602,2.2973368,0.21854363542173336
N/A,amenity,48.8575058,2.2973415,0.2247001541240645
N/A,amenity,48.8576288,2.2973697,0.22192342032953646
N/A,amenity,48.857592,2.2973808,0.22401974843366942
N/A,amenity,48.8575399,2.297372,0.22540321746314548
N/A,amenity,48.8574129,2.2970731,0.21096479975538632
N/A,amenity,48.8574375,2.2970869,0.21066938105138322
N/A,amenity,48.8574814,2.2971102,0.2101530228941242
N/A,amenity,48.8575083,2.2971221,0.20973898746200195
N/A,amenity,48.8575316,2.2971328,0.20944374750226127
N/A,amenity,48.857144,2.2998527,0.4118765255279392
N/A,amenity,48.8610812,2.2877848,0.5841885373229386
N/A,amenity,48.8610523,2.2878063,0.5811347995694338
N/A,amenity,48.8609799,2.2877694,0.5791802008253449
N/A,amenity,48.8609607,2.2877285,0.5806343691995778
N/A,amenity,48.8610029,2.2876993,0.5849026509132572
N/A,amenity,48.8610582,2.2877275,0.5863782412269191
N/A,amenity,48.8627361,2.2894562,0.6203157439006416
N/A,amenity,48.8627068,2.289604,0.611267323262832
N/A,amenity,48.8626896,2.2895631,0.611494200344146
N/A,amenity,48.8626653,2.2895209,0.6111655757290455
N/A,amenity,48.8626737,2.2905515,0.5699960639311755
N/A,amenity,48.8626942,2.2905227,0.5730338933581989
N/A,amenity,48.8616824,2.2906484,0.47408712461746383
N/A,amenity,48.8617003,2.2906192,0.47696295595801796
N/A,amenity,48.8617281,2.2905753,0.48136683651864404
N/A,amenity,48.8617482,2.2905445,0.48451027381930534
N/A,amenity,48.8617775,2.2904992,0.48911104038887443
N/A,amenity,48.8618238,2.2904285,0.4963442177557875
N/A,amenity,48.8618027,2.2904603,0.4930661254223436
N/A,amenity,48.8618829,2.2908107,0.48542516448742185
N/A,amenity,48.86186,2.2908228,0.4828167559408676
N/A,amenity,48.8618057,2.29093,0.4734234931467273
N/A,amenity,48.8617982,2.2919365,0.4361514016792025
N/A,amenity,48.8617654,2.2919727,0.4317156214098344
N/A,amenity,48.8616535,2.2919349,0.4217435992039078
N/A,amenity,48.8616412,2.291908,0.42140741376637
N/A,amenity,48.8617526,2.2970492,0.4310874290081584
N/A,amenity,48.8617056,2.2969318,0.42267687894160594
N/A,amenity,48.8616379,2.2967625,0.41068813150136463
N/A,amenity,48.8615307,2.2965285,0.39299556397305335
N/A,amenity,48.8614705,2.2964038,0.38338077397330306
N/A,amenity,48.8614202,2.2963052,0.3755653872467636
N/A,amenity,48.8612947,2.2960581,0.3563161515146426
N/A,amenity,48.8612501,2.2959749,0.34968539245103714
N/A,amenity,48.8612042,2.2958905,0.3429425987096748
N/A,amenity,48.861154,2.2958033,0.3357392424782078
N/A,amenity,48.8611001,2.2957158,0.3281954343141232
N/A,amenity,48.8610551,2.2956423,0.32193686780107034
N/A,amenity,48.8609951,2.2955535,0.313831815598689
N/A,amenity,48.8614427,2.2877066,0.6113959850904787
N/A,amenity,48.8614865,2.2877553,0.6113317619106762
N/A,amenity,48.8615581,2.2876972,0.619469153846709
N/A,amenity,48.8615869,2.2877326,0.6192857914265049
Francette,amenity,48.8590174,2.2917267,0.2202880759159099
Banc de Vaclav Havel,amenity,48.8556051,2.2953331,0.30148639373067043
N/A,amenity,48.8558054,2.2943392,0.27321433039604553
N/A,amenity,48.8557342,2.2943431,0.28111312001134986
N/A,amenity,48.8540754,2.2964822,0.4875363906004612
N/A,amenity,48.8549788,2.2950964,0.3674911709421448
N/A,shop,48.8548119,2.2954069,0.38916639226907823
N/A,amenity,48.8537966,2.2969627,0.5282108783181363
N/A,amenity,48.8542413,2.296214,0.46424674442713815
N/A,amenity,48.8546218,2.2957468,0.4147884257336549
N/A,amenity,48.8553469,2.2945411,0.3239595146936954
N/A,amenity,48.8543824,2.2960168,0.4453278740769461
N/A,amenity,48.8547981,2.2955072,0.39199859991101854
N/A,amenity,48.8552561,2.2946356,0.33419033448142055
N/A,tourism,48.8550854,2.2888756,0.5431460570768041
N/A,tourism,48.8551328,2.2890615,0.5293749909246246
À Bir-Hakeim,historic,48.855807,2.2876874,0.5695331989581501
N/A,amenity,48.8552102,2.3011079,0.5916957083353307
N/A,historic,48.8552127,2.3011002,0.5910733442610877
N/A,amenity,48.8578085,2.3000155,0.40778234609324626
N/A,amenity,48.8577141,2.2998843,0.3996893229776533
N/A,amenity,48.8575276,2.2996544,0.38685327882914133
N/A,amenity,48.8575358,2.2996721,0.387932749688509
N/A,amenity,48.8575682,2.2991263,0.34803935766433347
N/A,amenity,48.8582578,2.297821,0.24364840805609483
N/A,amenity,48.8583266,2.2979244,0.2513450070708852
N/A,amenity,48.8582106,2.29811,0.2649117473873575
N/A,amenity,48.8581297,2.297982,0.2558726699535619
N/A,amenity,48.8579802,2.2959084,0.1078847245403524
N/A,amenity,48.8579848,2.2959434,0.11020332038476592
N/A,amenity,48.8567737,2.2920071,0.24656739938560998
N/A,amenity,48.8566252,2.292228,0.24669403139518106
Café Jacques,amenity,48.8609779,2.2986125,0.4270788301050616
N/A,amenity,48.8610618,2.298892,0.4482410858750395
N/A,amenity,48.8566983,2.2999238,0.4341972619498044
N/A,amenity,48.8564535,2.3008261,0.5057735288636893
N/A,amenity,48.8563689,2.3010087,0.5218181976137031
N/A,amenity,48.854756,2.2966574,0.4205742786173112
N/A,amenity,48.8545811,2.2967248,0.4404644554549434
N/A,amenity,48.8548873,2.2979614,0.4529489483097631
N/A,amenity,48.854921,2.2981789,0.4590500454272067
N/A,amenity,48.8549362,2.2982929,0.4626667365000438
N/A,amenity,48.8548467,2.2983168,0.47169540369086643
N/A,amenity,48.8548288,2.2982013,0.46833379009174114
N/A,amenity,48.8548101,2.2980749,0.4647323357543812
N/A,amenity,48.8549062,2.2986976,0.4836823958159064
N/A,amenity,48.8549715,2.299104,0.4978388006506051
N/A,amenity,48.8545456,2.2996111,0.5579013832964068
N/A,amenity,48.8549186,2.3002428,0.5618033397377953
N/A,amenity,48.8550114,2.300096,0.5468980746886164
N/A,amenity,48.8555578,2.2997013,0.4857362969194171
N/A,amenity,48.8556557,2.2990934,0.44436114272900473
N/A,amenity,48.8556482,2.2995952,0.47340977804578993
N/A,amenity,48.8557223,2.2996155,0.4695890079368789
N/A,amenity,48.8557841,2.2996364,0.4667286731572361
N/A,amenity,48.8558673,2.299663,0.4629267973213875
N/A,amenity,48.8560743,2.2997243,0.4538820131575711
N/A,amenity,48.8561472,2.2997497,0.45118278962192104
N/A,amenity,48.8561221,2.2998719,0.4602974769739109
N/A,amenity,48.8562072,2.2999027,0.45743858294513984
N/A,amenity,48.8555381,2.3012525,0.5806032205353608
N/A,amenity,48.8551836,2.3008673,0.5790597109541579
N/A,amenity,48.8551608,2.3008342,0.5786085293533544
N/A,amenity,48.855137,2.3007998,0.5781688322993124
N/A,amenity,48.8551073,2.3007562,0.5776129381567541
N/A,amenity,48.855124,2.3007765,0.577674413608663
N/A,amenity,48.8550882,2.3007278,0.5772535451225689
N/A,amenity,48.855068,2.3006982,0.5769151081393407
N/A,amenity,48.8550377,2.3006543,0.5764675794830031
N/A,amenity,48.8550206,2.30063,0.5762587270291666
N/A,amenity,48.8550039,2.3006055,0.5760222171157153
N/A,amenity,48.8548206,2.3007523,0.5972834996454716
N/A,amenity,48.8548431,2.3007857,0.5975738691835435
N/A,amenity,48.8548714,2.3008246,0.5977908483874516
N/A,amenity,48.8551364,2.3012089,0.6024784451154431
N/A,amenity,48.8551614,2.301245,0.6030518868637373
N/A,amenity,48.8551907,2.3012917,0.6040201568764284
N/A,amenity,48.8544586,2.3009584,0.6350350830832667
N/A,amenity,48.8543521,2.3011245,0.652015573749503
N/A,amenity,48.8545434,2.3008291,0.6216770981000969
N/A,amenity,48.8538957,2.2997355,0.6189631674287713
N/A,amenity,48.8538676,2.2997815,0.6235088881043442
N/A,amenity,48.8538434,2.2998197,0.6273597039036802
N/A,amenity,48.8538249,2.2998484,0.6302808421494882
N/A,amenity,48.8537976,2.2998897,0.6345437753503608
N/A,amenity,48.8537719,2.2999303,0.6386359597449206
N/A,amenity,48.8537777,2.3001239,0.6470978099021635
N/A,amenity,48.8538074,2.3000791,0.6424572839138208
N/A,amenity,48.8538249,2.3000519,0.6396855888332753
N/A,amenity,48.8538426,2.3000244,0.636882867554373
N/A,amenity,48.8538814,2.2999632,0.6306967650039781
N/A,amenity,48.8539111,2.2999183,0.626052782394358
N/A,amenity,48.8539337,2.2998837,0.622498997456947
N/A,amenity,48.8539551,2.2998508,0.6191277265966096
N/A,amenity,48.8541079,2.3000301,0.6146890761227063
N/A,amenity,48.8541008,2.3004637,0.6367155526941007
N/A,amenity,48.8541112,2.3004425,0.6348063073893659
N/A,amenity,48.8540056,2.3006098,0.6517747009229445
N/A,amenity,48.8538774,2.3008101,0.6722342648193522
N/A,amenity,48.8538662,2.3008295,0.6741178408181782
N/A,amenity,48.8540182,2.2991496,0.582145428903823
N/A,amenity,48.8538029,2.3004567,0.6608338033194973
N/A,amenity,48.8542928,2.3000055,0.5981761901028013
N/A,amenity,48.8542653,2.3012692,0.6663655286697632
N/A,amenity,48.8542723,2.3012501,0.6648019301735935
N/A,amenity,48.8540065,2.2991292,0.5823258025542217
N/A,amenity,48.8541612,2.2993583,0.5786425026729723
N/A,amenity,48.8541935,2.2994065,0.5780135553693226
N/A,amenity,48.8542363,2.2994671,0.5770954000985409
N/A,amenity,48.8542631,2.2995075,0.5766719299448155
N/A,amenity,48.8542798,2.2995332,0.5764480951276398
N/A,amenity,48.8543024,2.2995663,0.5760848621579137
N/A,amenity,48.8543501,2.2995223,0.5699496481105363
N/A,amenity,48.8543772,2.2990951,0.547822439777676
N/A,amenity,48.8543836,2.299068,0.5460387234197587
N/A,amenity,48.8544044,2.2990084,0.5415318633226983
N/A,amenity,48.8543955,2.2990272,0.5431584384136059
N/A,amenity,48.8544162,2.2989806,0.5392473510424871
N/A,amenity,48.8538865,2.2988242,0.5806917094164211
N/A,amenity,48.8562983,2.3006728,0.5027157235580973
N/A,amenity,48.8575699,2.2988495,0.32821659264245207
N/A,amenity,48.8567327,2.2987967,0.3580866743008732
Eiffel café,amenity,48.8539753,2.2889038,0.6290550175774698
Noti Plage,amenity,48.8576166,2.2900122,0.33703727962655555
N/A,amenity,48.854241,2.2921745,0.47841675317225324
N/A,amenity,48.857288,2.2908946,0.2858305456765661
N/A,amenity,48.8624917,2.3007311,0.6561053117957852
N/A,amenity,48.8625261,2.2941349,0.4751896844985581
N/A,amenity,48.8559086,2.294825,0.26256228069524473
N/A,amenity,48.8565746,2.2936635,0.19722682717869294
Casa Trocadéro,amenity,48.8624138,2.2914324,0.5138832381226567
L'aquarium De Paris,amenity,48.8620507,2.2911446,0.48821672274812095
La Coquette,shop,48.8593052,2.298384,0.30775604049511396
N/A,amenity,48.8580639,2.2927563,0.1298382089010696
N/A,amenity,48.86214,2.2935432,0.43717564757903915
N/A,amenity,48.8555786,2.2898725,0.4519396354525135
N/A,amenity,48.8555507,2.2898673,0.4542782830045038
Glaces Moustache,amenity,48.8569938,2.3008214,0.4847209538379205
N/A,tourism,48.8593678,2.288781,0.43740564427947165
N/A,amenity,48.8556259,2.2932972,0.3059407219467134
Kunitoraya Onigiri,amenity,48.8548266,2.2895027,0.5294197635266393
5àsec,shop,48.8549263,2.2953017,0.37535151200104033
N/A,tourism,48.8578397,2.2966976,0.16785058607241327
Chateaubriand,tourism,48.8552552,2.2892277,0.5112424809789943
N/A,historic,48.8582161,2.2995004,0.36691380954897757
N/A,amenity,48.8619001,2.2905706,0.4970241283017446
N/A,leisure,48.8601993,2.2885508,0.48695017644500105
N/A,leisure,48.860165,2.2884988,0.48870857041860694
Bibliothèque d'architecture contemporaine,amenity,48.8626018,2.2884266,0.6570996391219219
N/A,amenity,48.8594712,2.2953882,0.14962433728981453
N/A,amenity,48.8594891,2.2952936,0.1485653356657763
Capriccio,amenity,48.8593825,2.2979246,0.28055411272596137
Dessange,shop,48.8588358,2.297992,0.26407831044942437
Elixír voyages,shop,48.8588928,2.2979171,0.26039098965631
Café Gustave,amenity,48.8592132,2.297992,0.2772617952734053
Souvenirs tabac drinks,shop,48.8589619,2.2977916,0.2537943362917982
N/A,amenity,48.8593635,2.2977663,0.26923146217632654
N/A,amenity,48.8590355,2.2978034,0.25724570431268357
N/A,amenity,48.8556891,2.2991233,0.44362475063984197
N/A,amenity,48.8563092,2.2989998,0.3950455448835751
N/A,amenity,48.8585148,2.2956766,0.0908302765130533
N/A,amenity,48.8584678,2.2954963,0.0766342535860843
N/A,amenity,48.8584357,2.2953896,0.06810054176976561
N/A,amenity,48.8584577,2.2947339,0.027873433299653007
Snacks Et Boissons,amenity,48.8585524,2.2949035,0.04395596761331994
N/A,amenity,48.8546593,2.2951529,0.4032627293717514
Maison De Santé Motte-Picquet Dupleix,amenity,48.8540588,2.2940296,0.4684682693359194
N/A,amenity,48.8553063,2.2985512,0.44298678665902613
N/A,amenity,48.8565415,2.2965291,0.24223018637482563
N/A,amenity,48.8565128,2.2965136,0.24406593373151003
N/A,amenity,48.856534,2.2964931,0.24127881630806639
ST.GE SOUVENIRS,shop,48.8548865,2.2948118,0.3758399737559505
N/A,amenity,48.8569815,2.2971714,0.2421178449811807
N/A,amenity,48.861602,2.2966751,0.40446698786936486
Amazonia,amenity,48.854986,2.294973,0.3657270546071298
Théâtre de la Tour Eiffel,amenity,48.8586331,2.3010832,0.48480382752337847
Champ de Mars,leisure,48.856163,2.2978311,0.3377961096442475
Tour Eiffel,tourism,48.8582603,2.2945008,4.6841214810193275e-05
Musée du quai Branly,tourism,48.8609823,2.2977973,0.3875234731960658
N/A,leisure,48.8564467,2.2915971,0.29334893534566836
Hôtel Mercure,tourism,48.8548249,2.2922891,0.4150383718532993
N/A,amenity,48.8543629,2.2888959,0.5974674964374113
New Cap Event Center,amenity,48.854026,2.2884911,0.645106523471644
Pullman Paris Tour Eiffel,tourism,48.8555019,2.2928355,0.3301514350346742
N/A,amenity,48.8542008,2.2999148,0.6013434271532285
N/A,historic,48.8570127,2.2982109,0.30555469401512136
N/A,tourism,48.8567517,2.2983432,0.3280830941452779
N/A,tourism,48.8569509,2.2986371,0.33663826822360987
N/A,historic,48.8578392,2.2966996,0.16800702421803074
N/A,historic,48.857015,2.2979378,0.2877187165304699
N/A,historic,48.8567407,2.2976102,0.2839195248738209
Lucien Guitry,historic,48.8575685,2.2987061,0.3180326731380674
N/A,historic,48.8569847,2.2984485,0.3225445594566289
N/A,historic,48.8569789,2.2976965,0.2743926120877888
N/A,historic,48.8567965,2.2982258,0.31813204833894754
École maternelle,amenity,48.8585295,2.2997648,0.3874435021181124
Lycée étranger privé Léonard de Vinci,amenity,48.858653,2.3014966,0.5152168134720143
La Jeunesse,tourism,48.8610268,2.2906853,0.4159973766115587
La Joie de vivre,tourism,48.8606994,2.2901935,0.4165113747079398
Aquarium de Paris - Cinéaqua,tourism,48.8622173,2.2909673,0.5107796302134029
N/A,historic,48.8600328,2.2876968,0.5367688271274293
N/A,leisure,48.860436,2.2880252,0.533225792921643
N/A,leisure,48.8605208,2.2879691,0.5412128707659184
N/A,leisure,48.8627696,2.2916697,0.542826103312135
École primaire,amenity,48.858655,2.2992662,0.3524440435605491
Lycée professionnel Gustave Eiffel,amenity,48.8587866,2.2999512,0.40422470877361577
N/A,shop,48.8555219,2.3007485,0.5503756478428412
N/A,historic,48.8554009,2.297474,0.3856086208447165
N/A,historic,48.8553581,2.2975863,0.39421733821533633
N/A,historic,48.8553591,2.2978922,0.4074371840624957
N/A,historic,48.8554164,2.2981884,0.41620418680274945
N/A,historic,48.855232,2.298351,0.4395634276564879
N/A,historic,48.8551764,2.2981087,0.43322842895108127
N/A,historic,48.855177,2.2973521,0.40165111635522177
N/A,historic,48.8552017,2.2971782,0.39277236967189755
N/A,historic,48.8551494,2.2978588,0.42471259337619566
N/A,historic,48.855149,2.2976044,0.4141971120208986
N/A,amenity,48.856584,2.2986464,0.35676965251247794
N/A,historic,48.855567,2.296595,0.33660405558202194
N/A,historic,48.8557709,2.2968953,0.3278634709307002
N/A,amenity,48.8553556,2.2968376,0.36568373208911586
N/A,leisure,48.8579311,2.295902,0.1091412350793525
N/A,leisure,48.8579486,2.296374,0.14176102229000584
N/A,leisure,48.8611139,2.2978616,0.40193878904658925
Parking automobile,amenity,48.8611368,2.2952497,0.3246189986434202
Parking des bus,amenity,48.8605016,2.2943922,0.24941962331381307
Maison de la Culture du Japon,tourism,48.8547298,2.2897641,0.524327539988399
N/A,leisure,48.8544402,2.2905879,0.5127129305036949
Port Debilly,leisure,48.8621857,2.2964484,0.4593755592334536
Port de La Bourdonnais,leisure,48.8613318,2.297153,0.39316786868762194
Port de Passy,leisure,48.8555522,2.2853419,0.7364487130634605
Port de Suffren,leisure,48.8571742,2.2904895,0.3181356849097465
Port de Grenelle,leisure,48.8523124,2.2846521,0.9796812340801486
Promenade d'Australie,leisure,48.8562709,2.2897202,0.414702474319273
N/A,leisure,48.8568256,2.2910066,0.3019564705498852
N/A,leisure,48.8563655,2.2907854,0.34453686402671835
Le Carrousel de la Tour Eiffel,tourism,48.8589211,2.2926215,0.15626645279666407
Centre Sportif Émile Anthoine,leisure,48.8563126,2.2912904,0.31997954674397805
Souvenirs de Paris,shop,48.8540403,2.2891351,0.612551931138278
École élémentaire privée Fidès,amenity,48.8598725,2.296117,0.21500704415399308
Madame Brasserie,amenity,48.8584113,2.294265,0.024132024857795916
Pavillon Eiffel,tourism,48.8584222,2.2947295,0.024655304873756792
Pavillon Ferrié,tourism,48.8581023,2.2942531,0.025238941552419927
Pilier Nord Caisse,shop,48.8587893,2.2943973,0.0593589511905705
N/A,leisure,48.857581,2.2972824,0.2176421443803256
Monument des Droits de l'Homme,historic,48.8552256,2.3011162,0.5912157115004316
N/A,leisure,48.8539463,2.3001793,0.6354264823803936
N/A,leisure,48.853663,2.299781,0.6414676450643134
Bateaux Parisiens,amenity,48.8603828,2.2935256,0.24668368633085963
N/A,amenity,48.857369,2.2908158,0.287969628747329
N/A,amenity,48.8549997,2.2890792,0.5382536159711756
N/A,amenity,48.8549321,2.2890048,0.5473559990965098
Cathédrale de la Sainte-Trinité,amenity,48.8618757,2.3010168,0.6247404629477992
Centre Culturel,amenity,48.8620814,2.3009379,0.635387041257482
École Primaire Franco-Russe,amenity,48.8610806,2.3007557,0.5559316777238562
N/A,tourism,48.8579496,2.2930839,0.10953424505142456
Parking handicapé,amenity,48.8602825,2.2938016,0.23070123425362637
N/A,leisure,48.8602656,2.2886404,0.48441450106112494
N/A,leisure,48.8544706,2.28845,0.6121400183501676
N/A,leisure,48.8542279,2.2879592,0.6568648850039045
N/A,leisure,48.8543978,2.2881848,0.6318738717149771
N/A,leisure,48.8540623,2.2879204,0.6716158184851576
N/A,leisure,48.854548,2.2883662,0.6107646507436139
N/A,leisure,48.8610267,2.2997753,0.4944427301300425
N/A,leisure,48.8570012,2.2946179,0.14024062241498803
N/A,amenity,48.8547997,2.3011421,0.6209622648994106
N/A,amenity,48.857407,2.2996868,0.3922040167068395
N/A,amenity,48.8573588,2.3002209,0.43155052464048127
N/A,amenity,48.8572781,2.2998433,0.40696644221333256
La Bonbonnière de Marie,amenity,48.8555807,2.3008039,0.5501982174327339
N/A,amenity,48.8570438,2.2991569,0.36747047900893576
N/A,amenity,48.8568313,2.29884,0.3558581585707694
N/A,amenity,48.8565471,2.2984478,0.3466646915760602
N/A,amenity,48.856431,2.2984915,0.3565525598810917
N/A,amenity,48.8564929,2.2988474,0.37464033570388183
N/A,amenity,48.856691,2.2991425,0.38270819018213814
N/A,amenity,48.856604,2.2988465,0.36825271048093305
N/A,amenity,48.856962,2.2993764,0.3858033546463192
N/A,shop,48.8568299,2.2994218,0.39458343734544793
N/A,amenity,48.8568939,2.2994353,0.39268228535244415
N/A,amenity,48.8572844,2.2993454,0.3716940962586399
N/A,amenity,48.8573169,2.2993929,0.3739996913220844
N/A,amenity,48.8573496,2.2994413,0.37641577454959285
N/A,amenity,48.8567475,2.298559,0.3420182316741127
N/A,amenity,48.8557203,2.2970032,0.3368777956264171
N/A,amenity,48.8560777,2.3013795,0.5600835185484091
N/A,amenity,48.856037,2.3013209,0.5582009250986627
N/A,amenity,48.8561829,2.3006588,0.5075014461797765
N/A,amenity,48.856218,2.3006084,0.5024348373234194
N/A,amenity,48.8566332,2.3005153,0.47699527935628805
N/A,amenity,48.856829,2.3002092,0.448103811900278
N/A,amenity,48.8567594,2.3001975,0.4501132042273931
N/A,amenity,48.8565758,2.3004805,0.4771030364254944
N/A,amenity,48.8568704,2.3000003,0.43214019431681494
N/A,amenity,48.8571089,2.3001466,0.43362583350321965
N/A,amenity,48.8571144,2.3000763,0.4285175422308798
N/A,amenity,48.8566637,2.300009,0.44146769674778363
N/A,amenity,48.8566586,2.2999344,0.4366920726850713
N/A,leisure,48.8537553,2.2948444,0.5015777118666784
N/A,leisure,48.8538242,2.2946096,0.4933455052492059
N/A,leisure,48.8539715,2.2945633,0.4769220764951502
Mémorial national de la guerre d'Algérie et des combats du Maroc et de la Tunisie,historic,48.8605872,2.2949719,0.2611123611343271
N/A,shop,48.8583431,2.2946181,0.012647016691944454
N/A,shop,48.858343,2.2943776,0.012917573796797319
N/A,shop,48.8581672,2.2943942,0.012931785255025419
N/A,amenity,48.8582646,2.2945015,0.0005268285924124682
N/A,amenity,48.8625371,2.3009885,0.6729616020904443
N/A,amenity,48.8625373,2.300821,0.6643399670989054
N/A,amenity,48.8626797,2.3008054,0.6749836210563532
Café Pierre Hermé,amenity,48.8627105,2.3010651,0.6906343460131942
Guichet Transilien,shop,48.8625308,2.301155,0.681170083624077
N/A,amenity,48.8608522,2.2998506,0.48704883586966546
N/A,leisure,48.8541038,2.2951844,0.46490313417296264
N/A,amenity,48.8565968,2.2934913,0.19922647173984606
N/A,amenity,48.8565789,2.2934649,0.20179736848474997
N/A,amenity,48.8565611,2.2934386,0.2043605983323613
N/A,amenity,48.8565432,2.2934122,0.20694210404203695
N/A,amenity,48.8565253,2.2933858,0.2095286275423128
N/A,amenity,48.8565075,2.2933595,0.2121068709224934
N/A,amenity,48.8564897,2.2933331,0.21469268016594267
N/A,amenity,48.8564136,2.2932206,0.22578572091880286
N/A,amenity,48.8563957,2.2931962,0.22834215800657737
N/A,leisure,48.8557677,2.2878477,0.5613804699796179
N/A,amenity,48.8568113,2.2919846,0.245025925713733
N/A,amenity,48.8538303,2.2892779,0.6241321930019503
