name,category,latitude,longitude,distance_from_center_km
Qui Plume la Lune,amenity,48.8590641,2.3684194,0.4990902213924563
Savane & Mousson,amenity,48.8587754,2.3712093,0.596886384067536
Quincaillerie d'Alembert,shop,48.8589954,2.3713025,0.6188742085388828
Calipage,shop,48.8584888,2.370362,0.5303001033228506
La Rêverie,amenity,48.8543688,2.3713042,0.4451268980306068
,shop,48.8588722,2.3646582,0.4262016040131726
Fontaine Wallace,amenity,48.859374,2.3653569,0.47913897398341365
Ateliers d'Art de France,tourism,48.8592903,2.3623857,0.5171578737964622
Galerie Menouar,tourism,48.8589114,2.3624097,0.47841018212434544
Zoé Lee,shop,48.8587949,2.3624283,0.46623912813913887
ATS,tourism,48.8587779,2.3624766,0.46294383435020653
Fratelli,amenity,48.8586999,2.362702,0.44785546510958235
Massoin,shop,48.8579739,2.3652997,0.32344252190798967
Zandoli,shop,48.8582962,2.3641073,0.37032997322859146
Galerie de Multiples,tourism,48.8580178,2.3650861,0.32880818217940294
Koh Samet,amenity,48.8579832,2.3652295,0.324554184606954
Page 35,amenity,48.8584347,2.3637448,0.39234433984824957
G20,shop,48.8580866,2.3656474,0.3367681510244944
AM Studio,shop,48.8588867,2.3674763,0.45316397780930834
Galerie de l'angle,tourism,48.8582425,2.3670925,0.3762057151708104
Grazie,amenity,48.8593585,2.3673596,0.5000789173162549
Kagayaki,amenity,48.8586082,2.3675198,0.425452815399947
Aalamuna,shop,48.8589735,2.3674513,0.46160620813489317
,shop,48.8586456,2.3675339,0.42969522202017185
Le Petit Italien,amenity,48.8578013,2.3662381,0.3114351494739121
Caves Saint-Gilles,amenity,48.8578018,2.3672245,0.33451528011641213
Les Minimes,amenity,48.8575285,2.3645936,0.2791981351423532
Chez Janou,amenity,48.8567071,2.3672138,0.2289425336741547
Comptoir Club,amenity,48.859493,2.3683061,0.5385955946219649
Honda,shop,48.8588424,2.3681603,0.46852600329747596
Hôtel Bastille de Launay,tourism,48.8585931,2.368554,0.4580686063510041
Tchaikhana de Boukhara,amenity,48.8580037,2.3684902,0.40063080502597487
The North Face,shop,48.8592056,2.3679734,0.49957027721377945
Kodama Beaumarchais,amenity,48.8579697,2.3676945,0.36658689389515914
Franck L. Hair,shop,48.8583352,2.3676165,0.40042479539756787
Max,shop,48.8586432,2.3680878,0.4463383978519167
Grizzly,shop,48.8590366,2.3680105,0.4834057752327765
Bazar d'Électricité,shop,48.851918,2.365632,0.35071956021061573
Scandilodge,shop,48.8527005,2.3669988,0.2900851704927413
O'CD,shop,48.853617,2.366652,0.18800008469629712
Espéranto France,amenity,48.8518466,2.3669275,0.3766472430047561
Brigat’,shop,48.856019,2.3672129,0.17410663169241272
Harley-Davidson,shop,48.8569669,2.3674465,0.2623128068899313
Roulés Boulés,shop,48.8576159,2.3674685,0.32410252459090205
Art Jingle,shop,48.8562342,2.3672301,0.19055497164637927
Monoprix,shop,48.8542047,2.3633015,0.177051168305594
Midas,shop,48.8525347,2.3603353,0.4621908006115503
La Cerise sur la pizza,amenity,48.8540362,2.3623674,0.2457726590885755
Pharmacie Henri IV,amenity,48.8520514,2.3648715,0.33688138836969306
Pharmacie Saint-Gilles,amenity,48.8583232,2.364632,0.3658931606165205
Objectif Lune,amenity,48.8545963,2.3719672,0.48977231936410054
Pause Café,amenity,48.8525197,2.3664201,0.2941739491319775
Alain De Tréguier,shop,48.8521137,2.3662292,0.3348116450275189
Gangs,amenity,48.8545165,2.3710722,0.42570708799390466
Dollhouse,shop,48.8561475,2.3588354,0.491626746862737
BDJ,amenity,48.8556162,2.3630412,0.17885259359234207
Mangerie,amenity,48.8556807,2.3628528,0.19430860025184615
Les Bougresses,amenity,48.8557347,2.3630972,0.18003250868410411
Villa Beaumarchais,tourism,48.8590485,2.3668105,0.45604684551684965
,amenity,48.8584687,2.3716161,0.5966061358413474
,amenity,48.8593542,2.3719793,0.6822483599846113
Le Café des Chats,amenity,48.855825,2.3717781,0.48058243892855357
Chez Pradel,amenity,48.8559965,2.3690436,0.2914448369362381
Na Ruga,amenity,48.8531336,2.3637219,0.24515733793689712
Ledos,shop,48.8574063,2.3695039,0.4019041804970864
Moxy Paris Bastille,tourism,48.8575819,2.3698609,0.43451671529123753
Coiffures,shop,48.8573876,2.3694354,0.39673100233124736
Melt down,amenity,48.8578074,2.3707699,0.5022583192689677
Starbucks,amenity,48.8526295,2.3717125,0.541012646628339
Lemaire,shop,48.8579221,2.3609351,0.4527455826071075
,amenity,48.8585775,2.3618197,0.4679002186475402
17h10,shop,48.8569686,2.3629993,0.2721587146761937
Mahabelly,amenity,48.8551793,2.3683327,0.2206320190678613
mai's secrets,shop,48.8545138,2.3673841,0.1626713824793031
Maison Passos,shop,48.8541465,2.3712846,0.44868895928240904
Le QG,amenity,48.8542594,2.3714488,0.45780653737671567
Yatai Ramen,amenity,48.8539758,2.3711138,0.44132505067934635
Muji,shop,48.8583135,2.3591378,0.5805272163936714
Sud Express,shop,48.8581212,2.3595721,0.5422814301108764
La Rotonde,amenity,48.8544704,2.3715588,0.46178218561678297
Soon,amenity,48.8580917,2.3673244,0.36694804125882824
Hôtel Caron,tourism,48.8550826,2.3625198,0.20631279623166246
Le Bûcheron,amenity,48.8556522,2.3598324,0.4087543044586111
,amenity,48.8515241,2.3699813,0.5211143013848434
La Chablisienne,shop,48.8530863,2.3613492,0.3658315897377544
The Frog Revolution,amenity,48.8539042,2.3682722,0.2515187613752621
Les Tournelles,tourism,48.8569801,2.3645643,0.2202268138734777
Fragments,amenity,48.8579281,2.3674007,0.3527120516991906
Thaï Spices,amenity,48.8527399,2.3603182,0.44968588835337464
Gingil,amenity,48.8509912,2.3695461,0.5486101107648905
,shop,48.8518922,2.3698374,0.4836279232742669
Le Photon des Vosges,shop,48.8558902,2.3672109,0.16565089152958654
Tam Tam dans la Ville,shop,48.855753,2.3680421,0.21312759464466696
Micromania,shop,48.8532295,2.3706403,0.4398738552045587
Café Milou,amenity,48.8532868,2.3705392,0.4303499581293497
Raton Buveur,amenity,48.856978,2.3687642,0.32970074604805116
,amenity,48.8573647,2.369739,0.4123143149754839
,leisure,48.8566708,2.3707157,0.4335924253287149
La Haute Route,shop,48.8522889,2.365634,0.30957615859192744
BRED,amenity,48.8535488,2.3673835,0.22612764259327706
ザ・コーヒー,amenity,48.8577614,2.3674603,0.3380741851449228
,leisure,48.8577503,2.3712134,0.5248510412732083
Veneta Cucine,shop,48.851816,2.3640829,0.3727957397094969
,shop,48.8524383,2.3661706,0.2985876021343948
Teinturerie,shop,48.852549,2.366509,0.2928980893499527
Lullabi,shop,48.852972,2.3670301,0.26409623153282236
Bon Sahaï,shop,48.8530701,2.3670442,0.2550396636546635
Crêperie Elo,amenity,48.853292,2.3672601,0.2427696635020011
SG,amenity,48.853258,2.3674767,0.25533462191159434
Brutus,amenity,48.8537757,2.3672319,0.2000772980838804
Atelier D'Orbo,amenity,48.8567626,2.3688458,0.3195941256226067
Végé Saveurs,amenity,48.8522022,2.371369,0.5456422925862282
Ecocentric,shop,48.8559843,2.3641031,0.13623788303992368
Le Moulin de Rosa,shop,48.857135,2.3645799,0.23665258515943538
All in Sushi,amenity,48.8576761,2.3645851,0.2954330340143248
Optique mutualiste Marais,shop,48.8582318,2.3638758,0.3679527928226645
Rouje,shop,48.8559082,2.3640565,0.13240465942203353
,shop,48.8560582,2.3641687,0.13951082606562637
Comptoir des Cotonniers,shop,48.8563172,2.364465,0.1530212295277131
Royal Turenne,amenity,48.8564706,2.3645354,0.1668103352649984
Philippe Olivier,shop,48.8577082,2.3645881,0.2989014523788933
Open dressing,shop,48.8589601,2.3643672,0.43884437307098856
,shop,48.8593525,2.3646698,0.47920762711785
Ken Claude,shop,48.8587001,2.3643729,0.41026319226055913
Mode de Vue,shop,48.8585017,2.3643517,0.3888291458198323
,amenity,48.858366,2.3645524,0.371460010647669
Divvino,shop,48.8587721,2.3621968,0.4720253837869154
Galerie Federson,shop,48.8587734,2.36437,0.41833220271901544
Supermarché du Marais,shop,48.8559576,2.3595639,0.43468802924137045
,shop,48.8587783,2.3587098,0.6376170929014343
L'Escale du Liban,amenity,48.8560932,2.3590656,0.4737731678248473
De Bouche à Oreille Maison,shop,48.8562189,2.3585291,0.5153680656364376
Picard,shop,48.8589468,2.3586316,0.6542085984604727
Café de l'Industrie,amenity,48.8555674,2.3715913,0.46277360968286485
Café de l'Industrie,amenity,48.8556578,2.3718228,0.48091534691832766
Godin Cheminée Cuisine,shop,48.8541529,2.3700565,0.36131706304699873
Suzuki,shop,48.855255,2.3696248,0.31579165830798045
Le Bar Du Marché,amenity,48.8551471,2.3705,0.37942209632803037
Le Préau,amenity,48.8553697,2.3706003,0.38815010084091
Star Motors,shop,48.8557128,2.3698208,0.337241508968173
Shrak,amenity,48.8556249,2.3707125,0.39977559620716974
Fleur de Nuit,shop,48.8558274,2.3708052,0.41054586975036983
Le Paris,amenity,48.8561815,2.3709781,0.4325794722880237
Yamaha Patrick Pons,shop,48.8570927,2.3704026,0.4351146635897792
Santa Carne,amenity,48.854771,2.3693864,0.2993911500261464
Crèche Municipale,amenity,48.8508923,2.3667617,0.47581567346058934
,amenity,48.8536262,2.3635442,0.20691716542843522
Le Chanvrier Français,shop,48.8552275,2.3633,0.15013454641589802
L'Atelier des Smartphones,shop,48.8549874,2.3622804,0.224040750874126
Crêperie de Turenne,amenity,48.8547342,2.3629269,0.18023586747742998
Body Minute,shop,48.8552638,2.3633348,0.14814641986615104
Pasta Linea,amenity,48.8552955,2.3633576,0.14706405674936518
Maje,shop,48.8551444,2.3619516,0.2481557529090277
,shop,48.8550706,2.3620724,0.23913667003969938
La Poissonnerie,shop,48.8549604,2.3630924,0.16469987127731814
Joji,amenity,48.855154,2.363249,0.15310905836513328
Unisa,shop,48.8549716,2.3623334,0.22023072887462725
Nostre,amenity,48.8548528,2.3625713,0.2039018532060941
Caisse d'Épargne,amenity,48.8547852,2.3627269,0.19363227955391504
Dileme,shop,48.8547117,2.3628844,0.18380928239608973
Or en Cash,shop,48.8550038,2.3622323,0.22750556187209298
,amenity,48.8541142,2.3634665,0.1729595223494944
,amenity,48.8548973,2.36256,0.20421282920179484
Urgence Scooters,shop,48.8587022,2.368544,0.46813088311138995
,amenity,48.8557054,2.3609311,0.3306356335894613
Radio Campus Paris,amenity,48.8562253,2.3674121,0.19988906721032607
Vintage Désir,shop,48.8573222,2.3592027,0.5150003840674962
Sabon,shop,48.8573026,2.3592362,0.5117921217364442
Fred Perry,shop,48.8572421,2.3594345,0.49580651821196975
,shop,48.8571812,2.3595458,0.4853762246926569
King Falafel Palace,amenity,48.8571524,2.3595964,0.48057713576398575
Suncoo,shop,48.8571057,2.3596309,0.47586405199830734
Smith&Son,shop,48.8570835,2.3596812,0.4714426472435264
Cafe des Psaumes,amenity,48.8570502,2.3598207,0.4606801714783921
Murciano,shop,48.856999,2.3598958,0.45312122751468153
Cecile Jeanne,shop,48.8569672,2.3599582,0.44741353488261065
Subdued,shop,48.8568551,2.3601754,0.4274895810051422
Ikks,shop,48.8567612,2.3603625,0.4104871243848747
Rene Dehry,shop,48.8568207,2.3602452,0.4211767468800445
Tressé,shop,48.8565628,2.3608121,0.3710731776752459
Michel Cluizel,shop,48.8564144,2.3610542,0.347857325474416
Les Rosiers,amenity,48.8563862,2.3611095,0.3428453845061021
Etrier,shop,48.8563292,2.361228,0.3322785609174874
copains,shop,48.8574507,2.3590086,0.5344300440011931
Happy Socks,shop,48.8574869,2.358947,0.5403536702596312
Lev is Shoes,shop,48.8575169,2.3588893,0.5456875977675885
Marcel et Marcel,shop,48.8575383,2.3588413,0.5499277959158626
Sweet Pants,shop,48.8575522,2.3588015,0.5532299520396874
Ernest,amenity,48.8576118,2.3586694,0.5649392848200433
Damyel,shop,48.8576387,2.3585963,0.57108033128164
Camélia,shop,48.8561741,2.3611596,0.33001034145989017
Alain Mikli,shop,48.8561996,2.3611119,0.33431920770691714
Etam,shop,48.8563245,2.3608465,0.35763806202317655
Annick Goutal,shop,48.8564659,2.3605969,0.3807180027579555
Zapa,shop,48.8565024,2.3605217,0.3874165458006298
Adidas,shop,48.8565469,2.3604192,0.39631215752212573
,shop,48.8566016,2.3603259,0.4050765667245663
Vilebrequin,shop,48.856646,2.3602518,0.4120949311306055
Poles,shop,48.856699,2.3601411,0.4219602491715996
Ikks,shop,48.8567409,2.3600582,0.4294598324660037
From Future,shop,48.8568224,2.3598742,0.4455630979236185
El Ganso,shop,48.8567817,2.359978,0.436733405829763
MC2 Saint barth,shop,48.8569923,2.3596799,0.4667851501501084
La Boutique Ephemere du Marais,shop,48.8570459,2.3595345,0.47900053608492627
Durance,shop,48.8571101,2.3593941,0.4914348012733723
Shana,shop,48.8570812,2.3594623,0.48551143610478165
Planisphere,shop,48.8572165,2.3591843,0.510568687189934
Bouchepie,shop,48.8571931,2.3592212,0.5069584165746213
Jonathan,shop,48.8571681,2.3592621,0.5030076759037817
Le Nom,shop,48.8572491,2.3591307,0.5157437586437953
AllSaints,shop,48.857421,2.3588259,0.5445131753329441
Art 25,shop,48.8575319,2.3586157,0.5639786154168204
Rendel,shop,48.8575638,2.3585214,0.5717502569515175
ArtLigue,tourism,48.8593536,2.3666795,0.4870238087147302
,amenity,48.8592749,2.3675514,0.4956577695452677
Girard Sudron et Cie,shop,48.8584505,2.3670116,0.3961198358021704
Suzette,amenity,48.8578115,2.3606383,0.4602626187961458
,amenity,48.8524032,2.3673055,0.32961966748363236
,amenity,48.8526671,2.3672168,0.30048088505572457
,amenity,48.8566761,2.3705006,0.41950942872743363
Amici Miei,amenity,48.8582601,2.369283,0.4585944533391841
Optic 2000,shop,48.8555433,2.3591476,0.456867345717936
Oh My Poke!,amenity,48.8556214,2.358848,0.47975199121771184
Centre Pfaff,shop,48.8556377,2.358757,0.4866086151068178
Kinor Gallery,tourism,48.8556643,2.3586554,0.4943909230739621
Rayon,shop,48.855928,2.3586658,0.4984370712979618
Free'P'Star,shop,48.8559516,2.3585706,0.5057990081066371
Alain Affelou,shop,48.8558672,2.3589206,0.4787972832713165
Freep Star,shop,48.8558883,2.3588248,0.4861422979930505
Crédit Agricole,amenity,48.8557151,2.3596128,0.42580100322394043
Passion Luxe,shop,48.8557346,2.3595417,0.4313125669118837
Maison Georges Larnicol,shop,48.8556806,2.3597033,0.4186137254179107
Éram,shop,48.8556098,2.3600182,0.39454978977713223
Saint-Paul Optique,shop,48.855631,2.3599128,0.40255607335557736
Starbucks,amenity,48.8554896,2.3605286,0.35556629341925544
Café Coton,shop,48.8553823,2.3609579,0.3228492993964353
Tilt Vintage,shop,48.855399,2.3608826,0.3285470449705339
La Favorite,amenity,48.8553017,2.3612668,0.29940778419819547
Le Chinois Gourmet,amenity,48.8552588,2.3614944,0.2823707664280706
Rudy's,shop,48.8552721,2.3614418,0.2863345436552984
Cabinets Médicaux,amenity,48.8553097,2.3614641,0.2850711899991243
Centre médical Bastille,amenity,48.8535765,2.3682325,0.2697288158064744
Aaron's,shop,48.8527742,2.3714188,0.5143074271420176
Ligne Roset,shop,48.8527267,2.3715064,0.5225107037479249
Horace,shop,48.8525567,2.3718621,0.5545718628656714
Prestige décoration,shop,48.8524725,2.3721203,0.5756604488603758
Carette,amenity,48.8563455,2.3654726,0.14272311377441196
Comédie Bastille,amenity,48.8588953,2.3700779,0.5502014800003338
Les Petites Bouchées,amenity,48.8556686,2.3606346,0.3511105183037676
Hôtel Émile,tourism,48.8553688,2.3612718,0.29978969004277795
,amenity,48.8517322,2.3677216,0.41010211296753957
,amenity,48.8509108,2.367369,0.48563323105323813
,amenity,48.8507624,2.3672656,0.49914908539966557
,amenity,48.8518072,2.3677478,0.4034205492584849
,amenity,48.8526058,2.3681519,0.34303547883970753
,amenity,48.8526559,2.368358,0.34806171005855896
La Crêperie Qui Fait L'Angle,amenity,48.8543042,2.3715751,0.4659680002170399
Monop',shop,48.8540785,2.3708946,0.4227719649969561
,amenity,48.8561551,2.3701207,0.37177614141983983
,amenity,48.8516608,2.3674162,0.4083775369368875
,amenity,48.8522706,2.3680468,0.36921856656641766
Synagogue Charles Liché,amenity,48.8553705,2.3665311,0.09436666731390587
,amenity,48.8513635,2.3721,0.6451696693472833
L'As du Fallafel,amenity,48.857415,2.3590682,0.5286644106245403
,amenity,48.8565071,2.3684622,0.2801695165385702
HEMA,shop,48.8554946,2.3593569,0.44099738396270227
,leisure,48.8514888,2.3616857,0.4793501884350351
Maisons du Monde,shop,48.8523543,2.3717254,0.5577646297104184
Citadines Bastille Marais,tourism,48.8581315,2.3708336,0.5284830320814703
Les Ateliers de Paris,amenity,48.8523834,2.3716166,0.5493002050340151
Le Petit Bofinger,amenity,48.8537389,2.3679602,0.24287563265031453
,amenity,48.8574234,2.3679361,0.3244980285893628
Dressing responsable,shop,48.8560031,2.3638992,0.14803037943256986
,historic,48.8509702,2.3590643,0.6472412052990363
Chez Joséphine,amenity,48.8555266,2.3629744,0.18038473751703657
Les Gamins,amenity,48.855504,2.3630366,0.17529770942326206
Le Marché,amenity,48.8552642,2.3629747,0.174327511220593
,amenity,48.8560281,2.3664098,0.13313634580943629
Centre des Arts Vivants,amenity,48.8564688,2.3715382,0.4814863039187006
Les Petits Crus,amenity,48.8552959,2.3719092,0.483404817900326
Martine Aboucaya,tourism,48.8595227,2.3640273,0.5048206572137095
Palais des Thés,shop,48.859025,2.359411,0.6185533925738774
Le Tiny Café,amenity,48.8551251,2.3705323,0.381741488636041
Auberge Chez Rosito,amenity,48.8559345,2.3677386,0.20137377913638255
,amenity,48.8584884,2.3676864,0.418051003978537
Atelier Images Services,shop,48.8586989,2.3675205,0.43482857169131706
Alma,amenity,48.8573791,2.3678501,0.31680709451525807
Peterhof,shop,48.8559627,2.367559,0.19153107699522567
Le Génie de la Liberté,leisure,48.8531664,2.3691393,0.350290730841719
Oliviers&Co.,shop,48.8588975,2.3593133,0.6136804161624032
Nina Kendosa,shop,48.8567847,2.3642741,0.20632221428766875
Pizza E Fichi,amenity,48.8516955,2.3668086,0.39013738815670185
190,amenity,48.8570482,2.3677924,0.28502287606147725
,amenity,48.8556016,2.3717029,0.47137022091167824
,amenity,48.858866,2.3621765,0.4818848520424113
,amenity,48.8585153,2.3615658,0.4727835054497343
,amenity,48.8558334,2.3672798,0.16655938849334856
Born Bad Records,shop,48.8552113,2.3718829,0.4810690418898856
Le Piment Café,amenity,48.8563832,2.3624626,0.25648192294419947
,amenity,48.851999,2.3607525,0.4787396691059557
Le Chanard,amenity,48.8529541,2.3612376,0.3812796534821185
,amenity,48.8535549,2.3660275,0.1755907475017068
,amenity,48.85415,2.3622394,0.2486788009189602
,amenity,48.8541722,2.3599376,0.40807577296355096
Méert,shop,48.8588362,2.3622668,0.4758138947189051
KVS Automobiles,shop,48.8586238,2.3720818,0.6340196571340025
MAIF Social Club,amenity,48.8571208,2.3639545,0.24989199283559937
Land&Monkeys Turenne,shop,48.8546409,2.363126,0.16856784295353863
Hair by bap,shop,48.858186,2.3693018,0.45312682949218813
,amenity,48.8592419,2.3688154,0.5301713113389254
ALIS,shop,48.8565524,2.3701913,0.39312160712655225
Agent M,shop,48.8593749,2.3687584,0.5412186275929554
,amenity,48.8583976,2.3690733,0.46121455638235376
,amenity,48.8575629,2.3696645,0.4222001879394238
Baïbaé,shop,48.8589606,2.3689343,0.5074843197859051
École générale et technologique privée Cours Progress,amenity,48.8579867,2.3691927,0.4310819333737878
Franprix,shop,48.8568095,2.3702684,0.4109556251151586
Fragmentsparis,amenity,48.8579902,2.3673806,0.358335759987906
Fresh Poke,amenity,48.8528759,2.367346,0.2848779824373116
,amenity,48.8531813,2.3591198,0.5016724034388453
bonhomme de bois,shop,48.8546321,2.3720638,0.4964189540930573
Ideal Work,shop,48.8565165,2.3686154,0.2900410957025452
L'Auditorium Parisien,shop,48.8564766,2.3680235,0.2523121756795775
Harley-Davidson,shop,48.8566156,2.3679942,0.2605890709137519
Harley-Davidson,shop,48.8568865,2.3679164,0.27749151621013163
L'Être Ange,amenity,48.855428,2.3622806,0.22745749492809156
Ricola,shop,48.8557448,2.360322,0.3752668338129004
Jiji Japanese Kitchen,amenity,48.8588375,2.3643722,0.4253334907363136
,historic,48.8509324,2.3591718,0.6446500724626586
,historic,48.851251,2.3598562,0.5842733881342367
,historic,48.8513296,2.3597779,0.5819675942965162
,historic,48.8514253,2.3596661,0.5802678515086872
,historic,48.8514823,2.3595495,0.5820710183179321
,historic,48.8515485,2.3594158,0.5843080576348375
,historic,48.8515829,2.3593478,0.5854873763966472
,historic,48.851619,2.3592777,0.5867248408983501
,historic,48.8507244,2.3595303,0.6436465897733269
,historic,48.8508151,2.3590086,0.6623491549462668
,historic,48.8510926,2.3587232,0.6560174981318162
,historic,48.8510928,2.3587226,0.6560350687360793
,historic,48.851093,2.3587221,0.6560472171061806
Restaurant H,amenity,48.8544888,2.3679571,0.20309871728185402
Crédit Mutuel,amenity,48.8534824,2.3678771,0.2567152681256326
,amenity,48.8569082,2.3719673,0.5283400523945815
,amenity,48.8569439,2.3720558,0.5358669048171525
,amenity,48.8568147,2.372102,0.5335871684208258
,amenity,48.8568226,2.3720048,0.5272765745461501
,amenity,48.8564471,2.3713503,0.4676650578493871
,amenity,48.8537258,2.3591374,0.478317907636569
,amenity,48.8540366,2.3590768,0.4730169695878886
,amenity,48.8532056,2.3595808,0.46995029603134664
,historic,48.8571935,2.3594904,0.4895956606667462
Attentat du 9 août 1982,historic,48.85686,2.3598901,0.4463682964398867
,historic,48.8570147,2.3598305,0.45816826809445715
,historic,48.856957,2.3615855,0.34611423814714987
,historic,48.8578415,2.3635608,0.3349301917031277
Hôtel Carnavalet,tourism,48.8570033,2.3628353,0.2828109658820856
,historic,48.8574923,2.3631694,0.31304490517264183
Hôtel de Marle,tourism,48.8581355,2.3623475,0.4055773227607381
,historic,48.8580756,2.3637195,0.3550203726270835
,tourism,48.8569913,2.3624131,0.30284843219786045
,tourism,48.8579857,2.3622204,0.39694692457956265
Opéra BD,shop,48.8537326,2.3674648,0.215613390898946
,historic,48.8530755,2.3680748,0.2991909141267167
Appel du 18 juin,historic,48.8534535,2.3682476,0.279184347893591
La Bastille,tourism,48.8534533,2.3682499,0.2793280383677311
Boulevard Beaumarchais,tourism,48.8542896,2.3690801,0.28833180206970044
Boulevard Richard-Lenoir,tourism,48.8542745,2.3692148,0.29826932800631034
Église Saint-Paul-Saint-Louis,tourism,48.8548259,2.3617613,0.26331793945800197
Hôtel de Mayenne,tourism,48.8535425,2.3658622,0.17379469430547753
Temple Sainte-Marie,tourism,48.8534647,2.3661896,0.1888392516336748
Lycée Charlemagne,tourism,48.8549152,2.3613776,0.290604625659032
,amenity,48.8586754,2.3645598,0.40541626354829613
,amenity,48.8553415,2.3593964,0.4365902704553349
Ginsburger,amenity,48.855962,2.3589821,0.47645738411172345
Papeterie Saint-Sabin,shop,48.8555445,2.3719307,0.4872225231633976
,amenity,48.8506453,2.3625363,0.5326301769769429
,amenity,48.8516411,2.3637923,0.39720775675679776
,amenity,48.8516022,2.3634803,0.4083907978444589
,amenity,48.8521995,2.3652093,0.31884429227403094
,amenity,48.851998,2.3655272,0.34143058306910085
,amenity,48.8527961,2.3673856,0.29397937192044243
Édicule Guimard,tourism,48.8556222,2.3700952,0.35504530572054027
Édicule Guimard,tourism,48.8542089,2.3690192,0.2869242234144164
Chicken Spot,amenity,48.8539503,2.3720856,0.5109559490860128
Folie Bastille,amenity,48.8540694,2.3720521,0.5055042720294173
G20,shop,48.8539998,2.3641258,0.14788128758044417
Galerie Arludik,tourism,48.8511576,2.3585985,0.6580143907331925
,amenity,48.8514865,2.3700025,0.5252955937106735
Jules,shop,48.8526939,2.3710333,0.49463737911164685
Citylocker,amenity,48.8510864,2.3698751,0.5540858387058561
Savonnerie Marius Fabre - Paris Le Marais,shop,48.8566278,2.3645457,0.1830488283752543
Rock Hair,shop,48.8543129,2.3685298,0.24920902359349986
La Mercerie Parisienne,shop,48.8568974,2.3636757,0.23718897274242562
T'Cup,amenity,48.8574478,2.3649288,0.266568082144183
,amenity,48.8555571,2.3593674,0.4410386375134069
CSAO,shop,48.8585658,2.3616755,0.47273787817428925
La Mouette Rieuse,shop,48.8567925,2.3613111,0.3520067536806755
Arche,shop,48.8567029,2.3637273,0.2168134250566928
Comptoir de l'Image,shop,48.8575456,2.363401,0.3100458626259646
Polka Galerie,tourism,48.8578918,2.3665765,0.3273212793217797
Les Cyclades,shop,48.8563036,2.3680668,0.24343237742589485
Le Visionnaire,shop,48.8571776,2.3678945,0.3009209547551622
Atelier Saint-Sabin,shop,48.8572558,2.3678799,0.30710305639617985
Allibert Trekking,shop,48.8561554,2.3681017,0.2367014196069378
Euro-Photo,shop,48.8591225,2.3674236,0.4765803453047934
Odeon,shop,48.8582433,2.3676411,0.3919452180367693
Meubles Peints – Décoration,shop,48.8562638,2.3680792,0.24171537642825874
Télescope,shop,48.8562001,2.3680929,0.23873639316080553
,amenity,48.8569376,2.3681457,0.29326276795200973
L'Atelier d'Autrefois,shop,48.8575219,2.3678121,0.3282793781594555
E.Massoc,shop,48.8573044,2.3678678,0.3108745724457453
Port de l'Arsenal,tourism,48.8520438,2.3680411,0.39047476684411325
,amenity,48.8512389,2.3619204,0.49369827072490985
,amenity,48.8512642,2.3619466,0.4902983577106319
,amenity,48.8512925,2.3619687,0.48676331450620597
,amenity,48.8513578,2.3619482,0.48129203209641874
,amenity,48.8513812,2.3619288,0.4798038792219636
,amenity,48.8514515,2.3617665,0.4795374576373375
,amenity,48.8514725,2.3617521,0.4781615246495752
,amenity,48.8515003,2.361729,0.47651944473802615
,amenity,48.8515237,2.3617115,0.4750733647004223
,amenity,48.8515495,2.3616934,0.47344501440098524
,amenity,48.8515462,2.3616626,0.4750254981034304
,amenity,48.8515371,2.3616311,0.477171262470476
,amenity,48.8515151,2.36162,0.47964719663599653
,amenity,48.8514904,2.3616378,0.4811738196414049
,amenity,48.8514612,2.3616586,0.4830070009122126
,amenity,48.8514383,2.3616746,0.48447110140880717
,amenity,48.8513966,2.3616656,0.4887021844498092
,amenity,48.8536283,2.3706155,0.41943974448586435
,amenity,48.8541174,2.3699382,0.3541489129443232
,amenity,48.8548682,2.3672492,0.14245768460989452
,amenity,48.8555278,2.3663454,0.09046184882181608
,amenity,48.855006,2.3654341,0.010045584815031759
,amenity,48.8562533,2.3611412,0.33464072140007234
La Cidrerie,amenity,48.8552477,2.3618975,0.2527837466898765
,amenity,48.857024,2.3689227,0.34190698030924666
,amenity,48.8569771,2.3715101,0.5007900175163652
,amenity,48.8558681,2.3690797,0.2892022105786625
,amenity,48.855487,2.3706959,0.3964687658204574
,amenity,48.8546518,2.369439,0.30494523414733826
,amenity,48.857377,2.3645053,0.26410120111586083
,amenity,48.8523278,2.3629057,0.35266267901886833
,amenity,48.8516618,2.3669804,0.39739562130173983
,amenity,48.8531065,2.3624307,0.30457222320982286
,amenity,48.8521438,2.3666472,0.33896449085112773
,amenity,48.8526744,2.3593768,0.5115080224323068
,amenity,48.8566739,2.3596003,0.45699886018730573
Salento Marais,amenity,48.855773,2.3629448,0.1919779282970157
Le Seafood,amenity,48.8548692,2.3630162,0.1712735260642543
Serpent à Plume,amenity,48.8561637,2.3666252,0.15470446875974178
Les Ginette's,shop,48.8544931,2.3634459,0.15228597065467958
Belle Demoiselle,shop,48.8544748,2.3634928,0.15004603599949934
,shop,48.8545226,2.3633725,0.1558957422560554
Calzedonia,shop,48.8545612,2.3633111,0.15849009423862906
By Luna,shop,48.8545816,2.3632394,0.1626573374605756
C'est deux euros,shop,48.8546017,2.363173,0.1665577016044702
Bulle de Plaisir,shop,48.8546854,2.3635679,0.13612032731569837
,amenity,48.8519496,2.3586656,0.5994512827058052
,amenity,48.8557143,2.3647427,0.08408438145253193
