,name,category,latitude,longitude,distance_from_center_km
651,Firangi Superstar,amenity,1.277779,103.8425358,0.2911335082325652
652,St. Andrew's Dental Surgeons,amenity,1.2748043,103.8437023,0.1378283707989855
653,Flash Coffee,amenity,1.2788714,103.8485481,0.5738083068643228
654,bommoi,shop,1.2794559,103.8424354,0.4493585049556042
655,The Bank,amenity,1.2779584,103.8420722,0.34190537765001305
656,,amenity,1.272111,103.8422295,0.47769644318283805
657,,amenity,1.2747098,103.8429401,0.20202631206028232
658,無印良品,shop,1.2747604,103.8435435,0.15162077244177383
659,Cafe&Meal MUJI,amenity,1.2747985,103.843545,0.14812400856648547
660,So Good Char Chan Teng,amenity,1.274634,103.8434323,0.17020582561744482
661,So Good Bakery,shop,1.2746416,103.8435602,0.16145158840687598
662,D02 Taxi Stand,amenity,1.2789369,103.8419038,0.4339638415776838
663,City Music,shop,1.277324,103.8485575,0.4960284193236888
664,Double Shot Coffee Shenton,amenity,1.2738515,103.8463266,0.3143592452639438
665,,leisure,1.2762768,103.8456616,0.1536998159945184
666,,amenity,1.2762946,103.8452163,0.10808883115532347
667,,amenity,1.2762552,103.8450767,0.09223546498644852
668,,amenity,1.2760929,103.8446606,0.0431780582538068
669,,amenity,1.2761601,103.8447735,0.05775258897956748
670,,amenity,1.2761626,103.844795,0.059912490831798476
671,,amenity,1.2764,103.8435111,0.10915021920485604
672,,amenity,1.2763029,103.8433378,0.12127772014854662
673,J2 Famous Crispy Curry Puff,amenity,1.2793238,103.846577,0.45562299957946645
674,ébar,amenity,1.2795409,103.8425052,0.454121225190783
675,Sago house,amenity,1.278494,103.8428123,0.33604694912797944
676,Routine Cafe & Bar,amenity,1.2779682,103.8431713,0.26573018305994334
677,,amenity,1.2789721,103.8447554,0.34581673893284215
678,Kreams Café,amenity,1.2775669,103.8462615,0.2842816019178452
679,,amenity,1.2745894,103.8420599,0.2907572483734256
680,Mr. Appam,amenity,1.2801587,103.8447678,0.47630698825794593
681,Book Bar,shop,1.2780429,103.8432318,0.26981860594527596
682,Kaiyo Reptile Products,shop,1.2801211,103.8407765,0.6148013258346434
683,Rod Dee Thai Cafe,amenity,1.2802682,103.8407772,0.6272682482267029
684,Mad About Sucre,amenity,1.2796838,103.8407708,0.5791303361958644
685,,amenity,1.2798673,103.8407677,0.5942887806729736
686,Casa,amenity,1.2797523,103.8407648,0.5851189143136529
687,Friends Kitchen HK,amenity,1.2796979,103.8424123,0.47427866048256384
688,老伴豆花 Lao Ban Soya Beancurd,amenity,1.2803461,103.8445992,0.4954845778942217
689,金華魚頭米粉 Jin Hua Fish Head Bee Hoon,amenity,1.2803829,103.8446791,0.5001387843794242
690,Tempura Udon,amenity,1.2768261,103.8437062,0.12685583169147366
691,Sukhothai,amenity,1.2769488,103.8437347,0.13674637618030336
692,Pat’s Bar,amenity,1.279481,103.8399336,0.6322197868200432
693,LouLou,amenity,1.2795583,103.8415849,0.5100139899394807
694,Le Mont Singapore,amenity,1.2800166,103.8420067,0.5266890559209977
695,noa,amenity,1.278984,103.8421165,0.42379714186702455
696,EssentialPlus,shop,1.2773733,103.8399261,0.5185200062150597
697,Kok Sen,amenity,1.2792896,103.841606,0.4851242286810474
698,Birds of Paradise,amenity,1.2776988,103.842246,0.30837081236438074
699,Ms. Maria & Mr. Singh,amenity,1.2780685,103.8420016,0.3559369777771608
700,Barber,shop,1.2781087,103.8419802,0.360714347803828
701,Anatta Culinary Academy,amenity,1.2784252,103.8410997,0.457955446644409
