,name,category,latitude,longitude,distance_from_center_km
191,Oroyona,amenity,48.8438385,2.349318,0.43652708141310614
192,Izgara,amenity,48.8439446,2.3493055,0.448361720107003
193,Kokodak,amenity,48.8438873,2.3493114,0.44197528211604914
194,Nouveau Théâtre,amenity,48.8422145,2.3455341,0.402860021036321
195,Salle Ferry,amenity,48.8434841,2.3451307,0.5229515539039489
196,Alphonse de Lamartine,tourism,48.8418428,2.3444831,0.44394829399355984
197,André Marie Ampère,tourism,48.8421309,2.3447504,0.44371540240941354
198,Antoine Laurent de Jussieu,tourism,48.8418902,2.3451492,0.40457158439957003
199,Augustin Fresnel,tourism,48.8421429,2.3446958,0.4477943051837247
200,Augustin Louis Cauchy,tourism,48.8420872,2.344608,0.4498474177467659
201,Augustin Thierry,tourism,48.8419144,2.3445201,0.44546730288792863
202,Blaise Pascal,tourism,48.8417905,2.3450976,0.4019327241080872
203,Charles Rollin,tourism,48.8418063,2.3444656,0.443145267279147
204,Claude Louis Berthollet,tourism,48.8420509,2.3451082,0.41697153215332955
205,Claude Pouillet,tourism,48.8420724,2.345011,0.42420968420772726
206,François Arago,tourism,48.8421088,2.3448504,0.43624450159241535
207,François Sulpice Beudant,tourism,48.8419234,2.3451652,0.40559428119072766
208,François-René de Chateaubriand,tourism,48.8418778,2.3445021,0.4446130770665368
209,Fénelon,tourism,48.8416947,2.3448,0.4156481360056305
210,Georges Cuvier,tourism,48.8418611,2.345134,0.40377665882788394
211,Georges-Louis Leclerc de Buffon,tourism,48.8420284,2.3445785,0.44823318028177084
212,Jacques-Bénigne Bossuet,tourism,48.8416831,2.3448531,0.4116047206860741
213,Jean Racine,tourism,48.8416858,2.3450449,0.39941761951894617
214,Jean de La Bruyère,tourism,48.8417185,2.3446944,0.423731085212764
215,Jean de La Fontaine,tourism,48.8416698,2.3449125,0.40706589744738664
216,Jean-Baptiste Biot,tourism,48.8420838,2.344961,0.4279580891367225
217,Jean-Baptiste Massillon,tourism,48.8417293,2.3446448,0.4275092718856461
218,Jean-Jacques Rousseau,tourism,48.8417631,2.3444947,0.4390065340442728
219,Joseph-Louis Lagrange,tourism,48.8420602,2.3445949,0.4490660033802559
220,Louis Jacques Thénard,tourism,48.841957,2.3451824,0.4066027922900205
221,Louis Joseph Gay Lussac,tourism,48.8420409,2.3451542,0.41356069889379193
222,Léon Foucault,tourism,48.8421196,2.3448017,0.43988396527457
223,Molière,tourism,48.8417238,2.3450656,0.40018879313275446
224,Montesqieu,tourism,48.8417537,2.3445372,0.4357592052804008
225,Nicolas Boileau,tourism,48.8416557,2.3449735,0.40238286879955315
226,Nicolas Malebranche,tourism,48.8417065,2.3447461,0.41975502848006846
227,Pierre Corneille,tourism,48.8417582,2.3450813,0.4011211235636439
228,Pierre-Simon Laplace,tourism,48.842099,2.3448952,0.432906872712084
229,René Descartes,tourism,48.8418195,2.3451127,0.40266122915971475
230,Siméon Denis Poisson,tourism,48.8421173,2.3446241,0.45065058896045074
231,Théodore Simon Jouffroy,tourism,48.8419964,2.3445631,0.4473556193704462
232,Victor Cousin,tourism,48.8419481,2.3445379,0.4462109456404432
233,Voltaire,tourism,48.8417412,2.3445908,0.43163111850845004
